Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,-5,0,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure
2010,11,5,2,30,0,0,22,0.1,5.800000000000001,24,1000
2010,11,5,3,30,0,0,22,0.1,5.800000000000001,24,1000
2010,11,5,4,30,0,0,21,0.1,6.1000000000000005,23,1000
2010,11,5,5,30,0,0,21,0.1,7.300000000000001,22,1000
2010,11,5,6,30,0,0,20,0.1,8.5,21,1000
2010,11,5,7,30,55,487,18,0.1,9.1,19,1000
2010,11,5,8,30,81,710,16,0.1,9.3,19,1010
2010,11,5,9,30,90,829,14,0.1,9.4,19,1010
2010,11,5,10,30,96,887,13,0.1,9.3,19,1010
2010,11,5,11,30,98,914,13,0.1,9.1,20,1010
2010,11,5,12,30,98,920,12,0.1,8.9,20,1010
2010,11,5,13,30,98,899,12,0.1,8.8,20,1010
2010,11,5,14,30,88,867,12,0.1,8.6,21,1010
2010,11,5,15,30,74,796,12,0.1,8.200000000000001,20,1010
2010,11,5,16,30,53,624,12,0.1,7.5,20,1010
2010,11,5,17,30,0,0,12,0.1,7.1000000000000005,19,1010
2010,11,5,18,30,0,0,12,0.1,7,19,1010
2010,11,5,19,30,0,0,12,0.1,7.1000000000000005,18,1010
2010,11,5,20,30,0,0,11,0.1,7,18,1010
2010,11,5,21,30,0,0,11,0.1,6.7,18,1010
2010,11,5,22,30,0,0,11,0.1,6.5,17,1010
2010,11,5,23,30,0,0,11,0.1,6.5,17,1010
2010,11,6,0,30,0,0,11,0.1,6.7,17,1010
2010,11,6,1,30,0,0,11,0.1,6.9,16,1010
2010,11,6,2,30,0,0,11,0.1,7.1000000000000005,16,1010
2010,11,6,3,30,0,0,11,0.1,7.4,16,1010
2010,11,6,4,30,0,0,10,0.1,7.6000000000000005,16,1010
2010,11,6,5,30,0,0,10,0.1,7.7,15,1010
2010,11,6,6,30,0,0,10,0.1,7.9,15,1020
2010,11,6,7,30,44,643,10,0.1,8.200000000000001,16,1020
2010,11,6,8,30,63,840,9,0.1,8.200000000000001,16,1020
2010,11,6,9,30,74,926,9,0.1,8.1,17,1020
2010,11,6,10,30,83,966,9,0.1,7.800000000000001,17,1020
2010,11,6,11,30,87,983,9,0.1,7.4,17,1020
2010,11,6,12,30,90,979,10,0.1,7,18,1020
2010,11,6,13,30,92,950,9,0.1,6.800000000000001,18,1020
2010,11,6,14,30,89,898,9,0.1,6.6000000000000005,18,1010
2010,11,6,15,30,78,801,10,0.1,6.6000000000000005,19,1010
2010,11,6,16,30,53,633,10,0.1,6.6000000000000005,18,1020
2010,11,6,17,30,0,0,10,0.1,6.7,18,1020
2010,11,6,18,30,0,0,11,0.1,6.9,18,1020
2010,11,6,19,30,0,0,11,0.1,7.1000000000000005,17,1020
2010,11,6,20,30,0,0,11,0.1,7.2,17,1020
2010,11,6,21,30,0,0,12,0.1,7.2,17,1020
2010,11,6,22,30,0,0,12,0.1,7.4,17,1020
2010,11,6,23,30,0,0,12,0.1,7.5,17,1020
2010,11,7,0,30,0,0,13,0.1,7.6000000000000005,16,1020
2010,11,7,1,30,0,0,13,0.1,7.6000000000000005,16,1020
2010,11,7,2,30,0,0,13,0.1,7.6000000000000005,16,1020
2010,11,7,3,30,0,0,13,0.1,7.6000000000000005,16,1020
2010,11,7,4,30,0,0,14,0.1,7.4,16,1020
2010,11,7,5,30,0,0,14,0.1,7.300000000000001,16,1020
2010,11,7,6,30,0,0,14,0.1,7.300000000000001,16,1020
2010,11,7,7,30,54,513,14,0.1,7.300000000000001,16,1020
2010,11,7,8,30,79,737,14,0.1,7.300000000000001,17,1020
2010,11,7,9,30,96,828,14,0.1,7.2,18,1020
2010,11,7,10,30,110,866,15,0.1,7.2,19,1020
2010,11,7,11,30,119,877,15,0.1,7.2,20,1020
2010,11,7,12,30,360,206,16,0.1,7.4,21,1010
2010,11,7,13,30,319,93,16,0.1,7.6000000000000005,22,1010
2010,11,7,14,30,97,0,16,0.1,7.800000000000001,22,1010
2010,11,7,15,30,97,683,16,0.1,7.800000000000001,22,1010
2010,11,7,16,30,51,0,16,0.1,7.5,21,1010
2010,11,7,17,30,0,0,16,0.1,7.4,21,1010
2010,11,7,18,30,0,0,17,0.1,7.4,20,1010
2010,11,7,19,30,0,0,17,0.1,7.5,20,1010
2010,11,7,20,30,0,0,17,0.1,7.5,20,1010
2010,11,7,21,30,0,0,17,0.1,7.4,20,1010
2010,11,7,22,30,0,0,17,0.1,7.1000000000000005,20,1010
2010,11,7,23,30,0,0,17,0.1,6.9,20,1010
2010,11,8,0,30,0,0,17,0.1,6.6000000000000005,20,1010
2010,11,8,1,30,0,0,17,0.1,6.4,20,1010
2010,11,8,2,30,0,0,17,0.1,6.1000000000000005,20,1010
2010,11,8,3,30,0,0,16,0.1,6.1000000000000005,20,1010
2010,11,8,4,30,0,0,16,0.1,6,20,1010
2010,11,8,5,30,0,0,16,0.1,6,20,1010
2010,11,8,6,30,0,0,16,0.1,6.1000000000000005,20,1010
2010,11,8,7,30,12,0,16,0.1,6.4,20,1010
2010,11,8,8,30,36,0,16,0.1,6.5,20,1010
2010,11,8,9,30,103,0,16,0.1,6.5,21,1010
2010,11,8,10,30,184,3,16,0.1,6.4,21,1010
2010,11,8,11,30,346,90,16,0.1,6.2,22,1010
2010,11,8,12,30,241,12,16,0.1,6.1000000000000005,22,1010
2010,11,8,13,30,177,1,17,0.1,6,22,1010
2010,11,8,14,30,231,36,17,0.1,6,22,1010
2010,11,8,15,30,108,0,17,0.1,5.9,22,1010
2010,11,8,16,30,82,45,17,0.1,5.6000000000000005,21,1010
2010,11,8,17,30,0,0,17,0.1,5.6000000000000005,21,1010
2010,11,8,18,30,0,0,17,0.1,5.5,21,1010
2010,11,8,19,30,0,0,16,0.1,5.2,21,1010
2010,11,8,20,30,0,0,16,0.1,4.9,20,1010
2010,11,8,21,30,0,0,16,0.1,4.6000000000000005,20,1010
2010,11,8,22,30,0,0,16,0.1,4.3,20,1010
2010,11,8,23,30,0,0,16,0.1,4.1000000000000005,20,1010
2010,11,9,0,30,0,0,16,0.1,4.1000000000000005,19,1010
2010,11,9,1,30,0,0,16,0.1,4.1000000000000005,19,1010
2010,11,9,2,30,0,0,16,0.1,4.1000000000000005,19,1010
2010,11,9,3,30,0,0,15,0.1,4.2,19,1010
2010,11,9,4,30,0,0,15,0.1,4.2,19,1010
2010,11,9,5,30,0,0,15,0.1,4.1000000000000005,19,1010
2010,11,9,6,30,0,0,15,0.1,4,19,1010
2010,11,9,7,30,51,515,14,0.1,3.8000000000000003,19,1010
2010,11,9,8,30,76,745,14,0.1,3.7,20,1010
2010,11,9,9,30,88,851,14,0.1,3.4000000000000004,20,1010
2010,11,9,10,30,96,904,13,0.1,3,21,1010
2010,11,9,11,30,98,930,13,0.1,2.7,22,1010
2010,11,9,12,30,98,933,13,0.1,2.6,23,1010
2010,11,9,13,30,94,919,13,0.1,2.6,23,1010
2010,11,9,14,30,87,875,13,0.1,2.6,23,1010
2010,11,9,15,30,75,788,13,0.1,2.4000000000000004,23,1010
2010,11,9,16,30,53,600,13,0.1,2.2,23,1010
2010,11,9,17,30,0,0,13,0.1,2,22,1010
2010,11,9,18,30,0,0,12,0.1,1.8,22,1010
2010,11,9,19,30,0,0,12,0.1,1.5,22,1010
2010,11,9,20,30,0,0,11,0.1,1.2000000000000002,22,1010
2010,11,9,21,30,0,0,10,0.1,1.1,22,1010
2010,11,9,22,30,0,0,10,0.1,1,22,1010
2010,11,9,23,30,0,0,10,0.1,1.2000000000000002,21,1010
2010,11,10,0,30,0,0,11,0.1,1.6,21,1010
2010,11,10,1,30,0,0,11,0.1,2,20,1010
2010,11,10,2,30,0,0,11,0.1,2.4000000000000004,20,1010
2010,11,10,3,30,0,0,12,0.1,2.7,20,1010
2010,11,10,4,30,0,0,12,0.1,2.7,20,1010
2010,11,10,5,30,0,0,12,0.1,2.6,20,1010
2010,11,10,6,30,0,0,12,0.1,2.4000000000000004,20,1010
2010,11,10,7,30,47,551,13,0.1,2.1,20,1010
2010,11,10,8,30,72,763,13,0.1,1.8,21,1010
2010,11,10,9,30,87,858,14,0.1,1.5,22,1010
2010,11,10,10,30,84,929,14,0.1,1.2000000000000002,23,1010
2010,11,10,11,30,89,946,14,0.1,1.1,23,1010
2010,11,10,12,30,91,943,14,0.1,1.1,24,1010
2010,11,10,13,30,91,918,14,0.1,1.2000000000000002,24,1010
2010,11,10,14,30,86,867,15,0.1,1.5,25,1010
2010,11,10,15,30,76,768,15,0.1,1.8,24,1010
2010,11,10,16,30,55,561,16,0.1,2,24,1010
2010,11,10,17,30,0,0,16,0.1,2.2,23,1010
2010,11,10,18,30,0,0,16,0.1,2.3000000000000003,23,1010
2010,11,10,19,30,0,0,16,0.1,2.5,23,1010
2010,11,10,20,30,0,0,17,0.1,2.7,23,1010
2010,11,10,21,30,0,0,17,0.1,2.9000000000000004,22,1010
2010,11,10,22,30,0,0,17,0.1,3.2,22,1010
2010,11,10,23,30,0,0,17,0.1,3.4000000000000004,22,1010
2010,11,11,0,30,0,0,17,0.1,3.5,22,1010
2010,11,11,1,30,0,0,17,0.1,3.7,21,1010
2010,11,11,2,30,0,0,18,0.1,3.8000000000000003,21,1010
2010,11,11,3,30,0,0,18,0.1,4,21,1010
2010,11,11,4,30,0,0,18,0.1,4.1000000000000005,21,1010
2010,11,11,5,30,0,0,18,0.1,4.2,21,1010
2010,11,11,6,30,0,0,18,0.1,4.2,21,1010
2010,11,11,7,30,50,502,18,0.1,4.4,22,1020
2010,11,11,8,30,155,69,18,0.1,4.6000000000000005,23,1020
2010,11,11,9,30,92,829,18,0.1,4.7,23,1020
2010,11,11,10,30,101,879,17,0.1,4.7,24,1020
2010,11,11,11,30,106,898,17,0.1,4.7,24,1020
2010,11,11,12,30,109,894,17,0.1,4.9,24,1010
2010,11,11,13,30,97,890,17,0.1,5.1000000000000005,25,1010
2010,11,11,14,30,93,835,17,0.1,5.4,24,1010
2010,11,11,15,30,81,732,17,0.1,5.6000000000000005,24,1010
2010,11,11,16,30,6,0,18,0.1,5.9,24,1010
2010,11,11,17,30,0,0,18,0.1,6.1000000000000005,23,1010
2010,11,11,18,30,0,0,18,0.1,6.300000000000001,23,1020
2010,11,11,19,30,0,0,17,0.1,6.300000000000001,23,1020
2010,11,11,20,30,0,0,17,0.1,6.1000000000000005,22,1020
2010,11,11,21,30,0,0,17,0.1,5.7,22,1020
2010,11,11,22,30,0,0,17,0.1,5.300000000000001,22,1020
2010,11,11,23,30,0,0,17,0.1,5,22,1020
2010,11,12,0,30,0,0,18,0.1,4.9,22,1010
2010,11,12,1,30,0,0,18,0.1,4.9,22,1010
2010,11,12,2,30,0,0,18,0.1,4.9,22,1010
2010,11,12,3,30,0,0,18,0.1,4.9,22,1010
2010,11,12,4,30,0,0,18,0.1,5.1000000000000005,22,1010
2010,11,12,5,30,0,0,18,0.1,5.2,22,1010
2010,11,12,6,30,0,0,18,0.1,5.300000000000001,22,1020
2010,11,12,7,30,33,0,18,0.1,5.6000000000000005,22,1020
2010,11,12,8,30,136,12,18,0.1,5.9,23,1020
2010,11,12,9,30,99,796,18,0.1,6,23,1020
2010,11,12,10,30,97,879,18,0.1,5.800000000000001,24,1020
2010,11,12,11,30,97,911,17,0.1,5.5,24,1020
2010,11,12,12,30,95,918,17,0.1,5.4,24,1010
2010,11,12,13,30,96,888,17,0.1,5.5,25,1010
2010,11,12,14,30,90,836,17,0.1,5.9,25,1010
2010,11,12,15,30,79,738,18,0.1,6.4,24,1010
2010,11,12,16,30,56,533,18,0.1,6.800000000000001,24,1010
2010,11,12,17,30,0,0,18,0.1,6.800000000000001,23,1010
2010,11,12,18,30,0,0,18,0.1,6.7,23,1010
2010,11,12,19,30,0,0,18,0.1,6.6000000000000005,23,1020
2010,11,12,20,30,0,0,17,0.1,6.5,23,1020
2010,11,12,21,30,0,0,17,0.1,6.300000000000001,22,1020
2010,11,12,22,30,0,0,17,0.1,6,22,1020
2010,11,12,23,30,0,0,17,0.1,5.7,22,1010
2010,11,13,0,30,0,0,17,0.1,5.300000000000001,22,1010
2010,11,13,1,30,0,0,17,0.1,5,22,1010
2010,11,13,2,30,0,0,17,0.1,4.800000000000001,22,1010
2010,11,13,3,30,0,0,17,0.1,4.7,22,1010
2010,11,13,4,30,0,0,17,0.1,4.6000000000000005,22,1010
2010,11,13,5,30,0,0,17,0.1,4.6000000000000005,21,1010
2010,11,13,6,30,0,0,17,0.1,4.5,21,1010
2010,11,13,7,30,65,66,17,0.1,4.5,22,1010
2010,11,13,8,30,114,0,17,0.1,4.6000000000000005,22,1010
2010,11,13,9,30,221,329,17,0.1,4.6000000000000005,23,1010
2010,11,13,10,30,96,888,16,0.1,4.5,23,1010
2010,11,13,11,30,348,176,16,0.1,4.5,24,1010
2010,11,13,12,30,348,179,16,0.1,4.5,24,1010
2010,11,13,13,30,94,899,16,0.1,4.6000000000000005,24,1010
2010,11,13,14,30,88,850,17,0.1,4.800000000000001,24,1010
2010,11,13,15,30,77,750,17,0.1,4.9,24,1010
2010,11,13,16,30,54,550,17,0.1,4.9,23,1010
2010,11,13,17,30,0,0,17,0.1,4.9,23,1010
2010,11,13,18,30,0,0,17,0.1,4.9,23,1010
2010,11,13,19,30,0,0,17,0.1,4.800000000000001,23,1010
2010,11,13,20,30,0,0,16,0.1,4.6000000000000005,22,1010
2010,11,13,21,30,0,0,16,0.1,4.4,22,1010
2010,11,13,22,30,0,0,16,0.1,4.1000000000000005,22,1010
2010,11,13,23,30,0,0,16,0.1,4,22,1010
2010,11,14,0,30,0,0,16,0.1,3.8000000000000003,22,1010
2010,11,14,1,30,0,0,16,0.1,3.6,22,1010
2010,11,14,2,30,0,0,16,0.1,3.4000000000000004,22,1010
2010,11,14,3,30,0,0,16,0.1,3.4000000000000004,22,1010
2010,11,14,4,30,0,0,16,0.1,3.3000000000000003,21,1010
2010,11,14,5,30,0,0,16,0.1,3.3000000000000003,21,1010
2010,11,14,6,30,0,0,16,0.1,3.3000000000000003,21,1010
2010,11,14,7,30,48,496,16,0.1,3.3000000000000003,22,1010
2010,11,14,8,30,73,735,16,0.1,3.4000000000000004,22,1010
2010,11,14,9,30,224,55,16,0.1,3.3000000000000003,23,1010
2010,11,14,10,30,305,212,15,0.1,3.2,24,1010
2010,11,14,11,30,98,916,15,0.1,3.1,24,1010
2010,11,14,12,30,97,921,15,0.1,3.1,24,1010
2010,11,14,13,30,98,891,15,0.1,3,24,1010
2010,11,14,14,30,90,842,15,0.1,3,24,1010
2010,11,14,15,30,77,749,15,0.1,3,24,1010
2010,11,14,16,30,55,539,15,0.1,3,23,1010
2010,11,14,17,30,0,0,15,0.1,3.1,23,1010
2010,11,14,18,30,0,0,15,0.1,3,23,1010
2010,11,14,19,30,0,0,15,0.1,2.9000000000000004,23,1010
2010,11,14,20,30,0,0,15,0.1,2.8000000000000003,23,1010
2010,11,14,21,30,0,0,14,0.1,2.5,23,1010
2010,11,14,22,30,0,0,14,0.1,2.2,23,1010
2010,11,14,23,30,0,0,14,0.1,1.8,23,1010
2010,11,15,0,30,0,0,14,0.1,1.4000000000000001,23,1010
2010,11,15,1,30,0,0,14,0.1,1,22,1010
2010,11,15,2,30,0,0,14,0.1,0.7000000000000001,22,1010
2010,11,15,3,30,0,0,14,0.1,0.4,22,1010
2010,11,15,4,30,0,0,14,0.1,0.30000000000000004,22,1010
2010,11,15,5,30,0,0,14,0.1,0.30000000000000004,22,1010
2010,11,15,6,30,0,0,14,0.1,0.4,22,1010
2010,11,15,7,30,41,549,15,0.1,0.6000000000000001,22,1010
2010,11,15,8,30,62,771,15,0.1,1,23,1010
2010,11,15,9,30,72,868,15,0.1,1.5,23,1010
2010,11,15,10,30,80,912,15,0.1,2.2,24,1010
2010,11,15,11,30,84,931,15,0.1,2.7,24,1010
2010,11,15,12,30,85,931,16,0.1,3.1,24,1010
2010,11,15,13,30,90,896,16,0.1,3.3000000000000003,25,1010
2010,11,15,14,30,84,848,16,0.1,3.3000000000000003,24,1010
2010,11,15,15,30,72,757,16,0.1,3.2,24,1010
2010,11,15,16,30,49,565,16,0.1,3.1,24,1010
2010,11,15,17,30,0,0,17,0.1,3.1,23,1010
2010,11,15,18,30,0,0,17,0.1,3.3000000000000003,23,1010
2010,11,15,19,30,0,0,17,0.1,3.5,23,1010
2010,11,15,20,30,0,0,17,0.1,3.7,23,1010
2010,11,15,21,30,0,0,18,0.1,3.8000000000000003,23,1010
2010,11,15,22,30,0,0,18,0.1,3.8000000000000003,23,1010
2010,11,15,23,30,0,0,18,0.1,3.7,23,1010
2010,11,16,0,30,0,0,18,0.1,3.7,23,1010
2010,11,16,1,30,0,0,18,0.1,3.9000000000000004,23,1010
2010,11,16,2,30,0,0,18,0.1,4.2,23,1010
2010,11,16,3,30,0,0,18,0.1,4.5,23,1010
2010,11,16,4,30,0,0,18,0.1,4.7,23,1010
2010,11,16,5,30,0,0,18,0.1,4.6000000000000005,23,1010
2010,11,16,6,30,0,0,18,0.1,4.3,23,1010
2010,11,16,7,30,40,540,18,0.1,4.1000000000000005,23,1010
2010,11,16,8,30,62,759,19,0.1,4.1000000000000005,24,1010
2010,11,16,9,30,75,850,19,0.1,4.1000000000000005,24,1010
2010,11,16,10,30,84,895,19,0.1,4.1000000000000005,25,1010
2010,11,16,11,30,90,911,19,0.1,4.2,25,1010
2010,11,16,12,30,92,907,19,0.1,4.3,25,1010
2010,11,16,13,30,92,880,19,0.1,4.3,25,1010
2010,11,16,14,30,87,827,19,0.1,4.3,25,1010
2010,11,16,15,30,150,24,20,0.1,4.1000000000000005,25,1010
2010,11,16,16,30,51,537,20,0.1,4,25,1010
2010,11,16,17,30,0,0,20,0.1,4,24,1010
2010,11,16,18,30,0,0,20,0.1,3.9000000000000004,24,1010
2010,11,16,19,30,0,0,20,0.1,3.8000000000000003,24,1010
2010,11,16,20,30,0,0,20,0.1,3.5,24,1010
2010,11,16,21,30,0,0,20,0.1,3.2,24,1010
2010,11,16,22,30,0,0,20,0.1,2.9000000000000004,24,1010
2010,11,16,23,30,0,0,20,0.1,2.5,24,1010
2010,11,17,0,30,0,0,20,0.1,2.3000000000000003,23,1010
2010,11,17,1,30,0,0,20,0.1,2.1,23,1010
2010,11,17,2,30,0,0,20,0.1,2,23,1010
2010,11,17,3,30,0,0,20,0.1,1.9000000000000001,23,1010
2010,11,17,4,30,0,0,20,0.1,1.6,23,1010
2010,11,17,5,30,0,0,20,0.1,1.3,23,1010
2010,11,17,6,30,0,0,20,0.1,1,24,1010
2010,11,17,7,30,40,515,20,0.1,0.8,24,1010
2010,11,17,8,30,63,740,20,0.1,0.6000000000000001,24,1010
2010,11,17,9,30,76,839,20,0.1,0.5,25,1010
2010,11,17,10,30,84,888,20,0.1,0.6000000000000001,25,1010
2010,11,17,11,30,88,908,19,0.1,0.8,26,1010
2010,11,17,12,30,90,907,19,0.1,1.1,26,1010
2010,11,17,13,30,93,873,20,0.1,1.5,26,1010
2010,11,17,14,30,87,822,20,0.1,1.8,26,1010
2010,11,17,15,30,75,723,20,0.1,2.1,26,1010
2010,11,17,16,30,76,56,21,0.1,2.4000000000000004,25,1010
2010,11,17,17,30,0,0,21,0.1,2.7,25,1010
2010,11,17,18,30,0,0,21,0.1,2.8000000000000003,24,1010
2010,11,17,19,30,0,0,21,0.1,2.8000000000000003,24,1010
2010,11,17,20,30,0,0,22,0.1,2.7,24,1010
2010,11,17,21,30,0,0,22,0.1,2.6,24,1010
2010,11,17,22,30,0,0,22,0.1,2.5,24,1010
2010,11,17,23,30,0,0,22,0.1,2.3000000000000003,24,1010
2010,11,18,0,30,0,0,22,0.1,2,24,1010
2010,11,18,1,30,0,0,22,0.1,1.7000000000000002,24,1010
2010,11,18,2,30,0,0,22,0.1,1.4000000000000001,24,1010
2010,11,18,3,30,0,0,22,0.1,1.2000000000000002,24,1010
2010,11,18,4,30,0,0,21,0.1,1.1,24,1010
2010,11,18,5,30,0,0,21,0.1,1.1,24,1010
2010,11,18,6,30,0,0,21,0.1,1.2000000000000002,24,1010
2010,11,18,7,30,28,0,22,0.1,1.3,24,1010
2010,11,18,8,30,106,0,22,0.1,1.3,24,1010
2010,11,18,9,30,141,0,22,0.1,1.1,24,1010
2010,11,18,10,30,195,5,22,0.1,0.5,25,1010
2010,11,18,11,30,321,73,22,0.1,0.30000000000000004,25,1010
2010,11,18,12,30,341,139,21,0.1,0.8,25,1010
2010,11,18,13,30,290,63,21,0.1,1.4000000000000001,25,1010
2010,11,18,14,30,245,104,21,0.1,1.7000000000000002,25,1010
2010,11,18,15,30,124,470,21,0.1,1.7000000000000002,25,1010
2010,11,18,16,30,70,302,21,0.1,1.8,25,1010
2010,11,18,17,30,0,0,21,0.1,2.3000000000000003,24,1010
2010,11,18,18,30,0,0,21,0.1,3.5,24,1010
2010,11,18,19,30,0,0,21,0.1,5,24,1010
2010,11,18,20,30,0,0,21,0.1,6.4,24,1010
2010,11,18,21,30,0,0,21,0.1,7.2,23,1010
2010,11,18,22,30,0,0,21,0.1,7.4,23,1010
2010,11,18,23,30,0,0,20,0.1,7.300000000000001,23,1010
2010,11,19,0,30,0,0,19,0.1,7.2,22,1010
2010,11,19,1,30,0,0,18,0.1,6.9,22,1010
2010,11,19,2,30,0,0,17,0.1,6.7,22,1010
2010,11,19,3,30,0,0,17,0.1,6.5,22,1010
2010,11,19,4,30,0,0,17,0.1,6.300000000000001,22,1010
2010,11,19,5,30,0,0,17,0.1,6.300000000000001,22,1010
2010,11,19,6,30,0,0,17,0.1,6.300000000000001,22,1010
2010,11,19,7,30,58,97,17,0.1,6.4,22,1020
2010,11,19,8,30,132,311,17,0.1,6.6000000000000005,23,1020
2010,11,19,9,30,215,305,17,0.1,6.7,24,1020
2010,11,19,10,30,238,469,17,0.1,6.6000000000000005,24,1020
2010,11,19,11,30,287,430,17,0.1,6.5,24,1020
2010,11,19,12,30,286,437,17,0.1,6.300000000000001,24,1020
2010,11,19,13,30,203,582,17,0.1,6.1000000000000005,24,1010
2010,11,19,14,30,213,391,17,0.1,6.1000000000000005,24,1010
2010,11,19,15,30,165,132,17,0.1,6.1000000000000005,24,1020
2010,11,19,16,30,75,119,17,0.1,6,23,1020
2010,11,19,17,30,0,0,17,0.1,6,23,1020
2010,11,19,18,30,0,0,17,0.1,5.9,23,1020
2010,11,19,19,30,0,0,17,0.1,5.800000000000001,23,1020
2010,11,19,20,30,0,0,17,0.1,5.6000000000000005,23,1020
2010,11,19,21,30,0,0,17,0.1,5.5,23,1020
2010,11,19,22,30,0,0,17,0.1,5.4,23,1020
2010,11,19,23,30,0,0,17,0.1,5.300000000000001,23,1020
2010,11,20,0,30,0,0,17,0.1,5.1000000000000005,23,1020
2010,11,20,1,30,0,0,16,0.1,4.9,22,1020
2010,11,20,2,30,0,0,16,0.1,4.800000000000001,22,1020
2010,11,20,3,30,0,0,16,0.1,4.6000000000000005,22,1020
2010,11,20,4,30,0,0,16,0.1,4.5,22,1020
2010,11,20,5,30,0,0,16,0.1,4.5,22,1020
2010,11,20,6,30,0,0,16,0.1,4.5,23,1020
2010,11,20,7,30,24,0,17,0.1,4.6000000000000005,23,1020
2010,11,20,8,30,91,0,17,0.1,4.800000000000001,24,1020
2010,11,20,9,30,123,0,17,0.1,5,24,1020
2010,11,20,10,30,290,242,17,0.1,4.9,24,1020
2010,11,20,11,30,320,289,17,0.1,4.6000000000000005,24,1020
2010,11,20,12,30,332,103,17,0.1,4.5,25,1020
2010,11,20,13,30,100,874,17,0.1,4.4,25,1020
2010,11,20,14,30,91,830,17,0.1,4.4,24,1020
2010,11,20,15,30,60,0,17,0.1,4.4,24,1020
2010,11,20,16,30,75,92,17,0.1,4.4,24,1020
2010,11,20,17,30,0,0,17,0.1,4.6000000000000005,23,1020
2010,11,20,18,30,0,0,17,0.1,4.7,23,1020
2010,11,20,19,30,0,0,18,0.1,4.800000000000001,23,1020
2010,11,20,20,30,0,0,18,0.1,4.800000000000001,23,1020
2010,11,20,21,30,0,0,18,0.1,4.800000000000001,23,1020
2010,11,20,22,30,0,0,18,0.1,4.7,23,1020
2010,11,20,23,30,0,0,18,0.1,4.6000000000000005,23,1020
2010,11,21,0,30,0,0,18,0.1,4.5,23,1020
2010,11,21,1,30,0,0,18,0.1,4.5,23,1020
2010,11,21,2,30,0,0,18,0.1,4.5,23,1020
2010,11,21,3,30,0,0,18,0.1,4.5,23,1020
2010,11,21,4,30,0,0,18,0.1,4.5,23,1020
2010,11,21,5,30,0,0,18,0.1,4.5,23,1020
2010,11,21,6,30,0,0,18,0.1,4.4,23,1020
2010,11,21,7,30,42,465,18,0.1,4.4,23,1020
2010,11,21,8,30,68,713,19,0.1,4.6000000000000005,24,1020
2010,11,21,9,30,83,819,19,0.1,4.800000000000001,24,1020
2010,11,21,10,30,90,874,19,0.1,5,25,1020
2010,11,21,11,30,329,222,19,0.1,5.300000000000001,25,1020
2010,11,21,12,30,100,889,19,0.1,5.5,25,1020
2010,11,21,13,30,264,35,19,0.1,5.6000000000000005,25,1020
2010,11,21,14,30,236,257,19,0.1,5.7,25,1020
2010,11,21,15,30,161,82,19,0.1,5.7,25,1020
2010,11,21,16,30,63,417,19,0.1,5.5,24,1020
2010,11,21,17,30,0,0,19,0.1,5.300000000000001,24,1020
2010,11,21,18,30,0,0,19,0.1,5.2,24,1020
2010,11,21,19,30,0,0,19,0.1,5.2,24,1020
2010,11,21,20,30,0,0,19,0.1,5.1000000000000005,24,1020
2010,11,21,21,30,0,0,19,0.1,5,24,1020
2010,11,21,22,30,0,0,19,0.1,5,24,1020
2010,11,21,23,30,0,0,19,0.1,4.9,24,1020
2010,11,22,0,30,0,0,19,0.1,4.800000000000001,23,1020
2010,11,22,1,30,0,0,19,0.1,4.6000000000000005,23,1020
2010,11,22,2,30,0,0,19,0.1,4.6000000000000005,23,1020
2010,11,22,3,30,0,0,19,0.1,4.6000000000000005,23,1020
2010,11,22,4,30,0,0,19,0.1,4.6000000000000005,23,1020
2010,11,22,5,30,0,0,19,0.1,4.6000000000000005,23,1020
2010,11,22,6,30,0,0,19,0.1,4.800000000000001,23,1020
2010,11,22,7,30,48,0,19,0.1,5,23,1020
2010,11,22,8,30,130,24,19,0.1,5.1000000000000005,24,1020
2010,11,22,9,30,196,26,19,0.1,5.4,24,1020
2010,11,22,10,30,234,20,19,0.1,5.6000000000000005,25,1020
2010,11,22,11,30,330,206,19,0.1,5.800000000000001,25,1020
2010,11,22,12,30,107,868,19,0.1,5.9,25,1020
2010,11,22,13,30,98,860,19,0.1,6,25,1020
2010,11,22,14,30,90,813,19,0.1,6,25,1020
2010,11,22,15,30,75,725,19,0.1,5.800000000000001,25,1020
2010,11,22,16,30,51,521,19,0.1,5.5,24,1020
2010,11,22,17,30,0,0,19,0.1,5.2,24,1020
2010,11,22,18,30,0,0,18,0.1,5.1000000000000005,24,1020
2010,11,22,19,30,0,0,18,0.1,5.1000000000000005,24,1020
2010,11,22,20,30,0,0,18,0.1,5,24,1020
2010,11,22,21,30,0,0,18,0.1,4.800000000000001,23,1020
2010,11,22,22,30,0,0,18,0.1,4.7,23,1020
2010,11,22,23,30,0,0,18,0.1,4.5,23,1020
2010,11,23,0,30,0,0,18,0.1,4.2,23,1020
2010,11,23,1,30,0,0,18,0.1,3.9000000000000004,23,1020
2010,11,23,2,30,0,0,18,0.1,3.6,23,1020
